"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TNCCBUS","199103","643.109","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199104","538.625","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199105","476.646","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199106","461.953","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199107","488.164","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199108","475.952","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199109","467.732","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199110","500.181","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199111","588.169","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199112","712.703","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199113","6862.696","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199201","777.826","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199202","704.671","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199203","648.725","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199204","567.958","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199205","482.678","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199206","451.983","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199207","473.899","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199208","468.644","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199209","474.072","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199210","499.718","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199211","587.274","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199212","753.02","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199213","6890.181","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199301","778.005","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199302","747.107","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199303","723.475","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199304","578.091","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199305","467.14","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199306","463.748","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199307","485.439","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199308","484.88","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199309","469.958","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199310","489.685","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199311","578.846","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199312","721.911","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199313","6988.001","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199401","868.341","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199402","798.059","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199403","697.275","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199404","557.301","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199405","484.571","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199406","485.504","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199407","499.048","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199408","490.511","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199409","470.469","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199410","498.673","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199411","571.289","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199412","710.321","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199413","7131.047","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199501","803.321","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199502","772.018","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199503","691.901","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199504","584.329","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199505","509.139","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199506","484.858","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199507","503.834","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199508","517.442","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199509","494.198","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199510","519.788","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199511","654.869","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199512","815.96","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199513","7351.517","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199601","883.362","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199602","824.965","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199603","756.185","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199604","621.159","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199605","523.287","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199606","497.121","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199607","504.714","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199608","510.401","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199609","495.227","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199610","533.097","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199611","664.765","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199612","802.269","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199613","7616.334","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199701","895.493","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199702","793.687","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199703","726.885","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199704","621.801","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199705","549.329","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199706","527.413","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199707","552.839","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199708","539.288","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199709","532.582","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199710","572.546","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199711","671.51","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199712","814.079","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199713","7797.293","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199801","851.285","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199802","760.718","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199803","747.043","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199804","610.447","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199805","542.157","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199806","531.841","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199807","560.833","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199808","569.726","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199809","545.179","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199810","560.243","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199811","636.695","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199812","765.759","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199813","7681.727","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199901","899.985","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199902","790.536","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199903","780.263","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199904","622.99","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199905","541.854","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199906","539.666","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199907","564.805","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199908","562.912","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199909","539.608","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199910","572.555","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199911","622.584","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199912","781.203","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","199913","7818.642","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200001","889.829","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200002","834.396","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200003","750.317","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200004","632.688","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200005","579.49","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200006","565.691","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200007","571.614","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200008","611.829","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200009","577.381","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200010","591.548","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200011","700.728","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200012","927.597","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200013","8232.857","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200101","975.473","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200102","839.795","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200103","799.067","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200104","646.2","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200105","561.391","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200106","559.863","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200107","582.168","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200108","599.201","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200109","573.181","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200110","600.139","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200111","630.787","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200112","778.842","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200113","8145.732","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200201","874.187","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200202","799.838","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200203","779.431","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200204","652.536","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200205","591.658","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200206","563.535","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200207","594.075","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200208","593.546","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200209","579.998","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200210","636.666","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200211","708.497","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200212","867.657","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200213","8241.352","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200301","994.362","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200302","913.879","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200303","813.529","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200304","654.81","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200305","582.473","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200306","554.498","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200307","598.436","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200308","598.951","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200309","575.584","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200310","602.278","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200311","659.46","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200312","839.649","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200313","8387.377","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200401","980.1","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200402","914.938","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200403","781.704","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200404","658.874","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200405","589.006","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200406","577.115","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200407","594.138","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200408","592.071","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200409","574.734","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200410","604.048","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200411","676.282","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200412","886.17","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200413","8429.079","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200501","933.902","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200502","836.677","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200503","816.911","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200504","644.493","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200505","587.213","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200506","597.959","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200507","613.868","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200508","624.568","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200509","591.76","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200510","608.668","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200511","661.797","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200512","883.896","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200513","8401.188","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200601","847.629","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200602","820.602","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200603","794.606","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200604","625.698","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200605","589.561","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200606","588.745","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200607","608.764","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200608","621.441","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200609","582.801","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200610","627.605","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200611","676.088","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200612","796.586","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200613","8179.88","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200701","893.534","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200702","922.234","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200703","798.487","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200704","669.969","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200705","592.388","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200706","588.81","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200707","599.313","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200708","630.264","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200709","594.389","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200710","616.007","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200711","699.907","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200712","874.189","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200713","8479.1","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200801","969.132","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200802","927.867","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200803","828.5","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200804","674.482","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200805","606.982","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200806","600.477","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200807","622.621","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200808","605.783","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200809","588.558","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200810","629.767","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200811","703.189","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200812","897.739","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200813","8654.591","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200901","1010.82","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200902","863.957","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200903","803.575","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200904","664.631","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200905","584.35","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200906","580.567","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200907","600.549","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200908","611.369","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200909","587.568","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200910","636.551","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200911","659.19","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200912","906.498","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","200913","8509.086","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201001","986.901","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201002","892.745","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201003","765.931","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201004","616.625","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201005","584.917","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201006","600.249","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201007","613.152","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201008","621.489","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201009","590.168","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201010","622.313","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201011","710.314","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201012","948.86","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201013","8553.125","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201101","1005.803","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201102","870.832","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201103","800.252","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201104","635.748","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201105","583.242","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201106","593.189","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201107","620.831","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201108","641.675","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201109","607.904","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201110","649.775","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201111","711.519","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201112","862.198","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201113","8582.506","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201201","908.128","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201202","815.213","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201203","685.956","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201204","612.75","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201205","583.58","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201206","587.928","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201207","616.331","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201208","631.017","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201209","592.358","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201210","646.56","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201211","724.695","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201212","826.02","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201213","8230.237","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201301","957.679","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201302","875.182","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201303","843.429","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201304","667.41","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201305","595.467","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","201306","582.646","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
