"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RERCBUS","198803","77.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198804","74.59","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198805","77.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198806","74.59","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198807","77.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198808","77.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198809","74.59","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198810","77.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198811","74.59","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198812","77.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198813","910","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198901","81.356","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198902","73.971","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198903","82.712","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198904","80.602","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198905","83.611","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198906","81.123","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198907","83.91","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198908","83.855","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198909","80.855","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198910","82.962","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198911","79.637","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198912","81.988","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","198913","976.581","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199001","52.688","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199002","48.106","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199003","54.124","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199004","52.969","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199005","55.077","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199006","53.521","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199007","55.394","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199008","55.335","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199009","53.238","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199010","54.389","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199011","51.947","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199012","53.357","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199013","640.142","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199101","55.362","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199102","50.538","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199103","56.844","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199104","55.619","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199105","57.826","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199106","56.189","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199107","58.153","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199108","58.093","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199109","55.897","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199110","57.117","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199111","54.565","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199112","56.052","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199113","672.255","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199201","57.912","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199202","54.626","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199203","59.446","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199204","58.16","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199205","60.464","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199206","58.75","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199207","60.803","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199208","60.74","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199209","58.447","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199210","59.729","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199211","57.068","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199212","58.627","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199213","704.773","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199301","50.541","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199302","46.218","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199303","52.119","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199304","51.086","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199305","53.165","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199306","51.692","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199307","53.513","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199308","53.448","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199309","51.381","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199310","52.409","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199311","49.964","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199312","51.276","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199313","616.813","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199401","48.031","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199402","43.966","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199403","49.651","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199404","48.716","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199405","50.726","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199406","49.339","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199407","51.084","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199408","51.017","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199409","49.019","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199410","49.95","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199411","47.563","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199412","48.786","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199413","587.848","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199501","48.115","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199502","44.051","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199503","49.761","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199504","48.832","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199505","50.852","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199506","49.464","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199507","51.215","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199508","51.147","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199509","49.14","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199510","50.064","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199511","47.661","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199512","48.882","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199513","589.185","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199601","49.751","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199602","47.029","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199603","51.411","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199604","50.435","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199605","52.512","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199606","51.073","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199607","52.878","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199608","52.81","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199609","50.746","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199610","51.717","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199611","49.254","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199612","50.524","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199613","610.14","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199701","40.531","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199702","37.199","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199703","42.169","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199704","41.482","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199705","43.255","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199706","42.111","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199707","43.616","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199708","43.549","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199709","41.788","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199710","42.47","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199711","40.317","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199712","41.294","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199713","499.779","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199801","36.264","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199802","33.337","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199803","37.882","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199804","37.326","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199805","38.956","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199806","37.948","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199807","39.313","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199808","39.246","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199809","37.629","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199810","38.18","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199811","36.174","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199812","37.018","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199813","449.272","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199901","37.102","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199902","34.081","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199903","38.683","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199904","38.085","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199905","39.731","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199906","38.692","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199907","40.08","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199908","40.015","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199909","38.381","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199910","38.974","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199911","36.96","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199912","37.839","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","199913","458.624","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200001","39.414","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200002","37.315","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200003","40.924","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200004","40.225","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200005","41.926","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200006","40.805","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200007","42.259","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200008","42.197","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200009","40.508","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200010","41.202","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200011","39.151","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200012","40.118","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200013","486.042","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200101","35.198","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200102","32.311","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200103","36.64","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200104","36.051","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200105","37.597","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200106","36.605","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200107","37.915","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200108","37.856","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200109","36.321","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200110","36.906","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200111","35.025","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200112","35.87","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200113","434.296","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200201","36.007","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200202","33.024","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200203","37.398","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200204","36.764","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200205","38.321","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200206","37.299","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200207","38.628","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200208","38.571","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200209","37.024","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200210","37.654","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200211","35.774","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200212","36.655","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200213","443.119","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200301","37.86","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200302","34.682","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200303","39.21","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200304","38.501","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200305","40.106","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200306","39.02","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200307","40.404","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200308","40.349","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200309","38.754","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200310","39.459","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200311","37.54","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200312","38.489","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200313","464.375","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200401","38.654","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200402","36.55","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200403","39.984","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200404","39.241","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200405","40.866","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200406","39.752","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200407","41.159","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200408","41.105","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200409","39.49","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200410","40.229","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200411","38.294","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200412","39.273","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200413","474.596","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200501","40.545","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200502","37.089","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200503","41.843","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200504","41.027","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200505","42.704","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200506","41.526","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200507","42.99","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200508","42.937","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200509","41.27","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200510","42.082","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200511","40.104","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200512","41.15","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200513","495.268","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200601","36.61","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200602","33.553","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200603","37.96","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200604","37.291","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200605","38.855","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200606","37.809","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200607","39.153","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200608","39.098","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200609","37.543","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200610","38.209","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200611","36.33","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200612","37.239","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200613","449.651","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200701","40.434","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200702","37.027","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200703","41.839","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200704","41.067","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200705","42.771","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200706","41.607","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200707","43.08","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200708","43.023","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200709","41.33","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200710","42.098","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200711","40.068","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200712","41.089","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200713","495.431","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200801","45.071","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200802","42.594","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200803","46.539","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200804","45.641","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200805","47.513","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200806","46.206","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200807","47.837","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200808","47.776","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200809","45.916","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200810","46.809","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200811","44.597","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200812","45.755","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200813","552.252","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200901","48.647","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200902","44.473","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200903","50.129","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200904","49.122","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200905","51.113","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200906","49.692","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200907","51.44","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200908","51.379","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200909","49.399","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200910","50.402","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200911","48.067","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200912","49.337","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","200913","593.2","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201001","52.23","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201002","47.734","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201003","53.781","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201004","52.684","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201005","54.81","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201006","53.28","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201007","55.152","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
